row,sampled,bucket,path,kind,literal,context,classification,reason
1981,no,NO_POLICY_TERM,src/bolt_v3_reference_price.rs,string,"""value""","validate_provenance_component(value, ""value"")?;",reference_price_data_contract,Reference-price normalized data/health contract literal; configured source selection remains TOML-owned.
1982,yes,NO_POLICY_TERM,src/bolt_v3_reference_price_health.rs,string,""", ""","missing_client_keys.join("", "")",reference_current_price_health_contract,Reference-current-price health output/status literal; it reports observed runtime state and does not configure trading behavior.
1983,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_reference_price_health.rs,string,""", ""","registered_strategy_ids.join("", "")",reference_current_price_health_contract,Reference-current-price health output/status literal; it reports observed runtime state and does not configure trading behavior.
1984,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_reference_price_health.rs,string,"""no enabled reference_current_price sources are configured""","""no enabled reference_current_price sources are configured""",reference_current_price_health_contract,Reference-current-price health output/status literal; it reports observed runtime state and does not configure trading behavior.
1985,no,NO_POLICY_TERM,src/bolt_v3_reference_price_health.rs,string,"""no reference_current_price custom data was observed before the configured health bound""","""no reference_current_price custom data was observed before the configured health bound"";",reference_current_price_health_contract,Reference-current-price health output/status literal; it reports observed runtime state and does not configure trading behavior.
1986,no,NO_POLICY_TERM,src/bolt_v3_reference_price_health.rs,string,"""not_observed""","const SOURCE_UPDATE_OBSERVATION_STATUS_NOT_OBSERVED: &str = ""not_observed"";",reference_current_price_health_contract,Reference-current-price health output/status literal; it reports observed runtime state and does not configure trading behavior.
1987,no,NO_POLICY_TERM,src/bolt_v3_reference_price_health.rs,string,"""observed""","const SOURCE_UPDATE_OBSERVATION_STATUS_OBSERVED: &str = ""observed"";",reference_current_price_health_contract,Reference-current-price health output/status literal; it reports observed runtime state and does not configure trading behavior.
1988,no,NO_POLICY_TERM,src/bolt_v3_reference_price_health.rs,string,"""received reference_current_price custom data before the configured health bound""","""received reference_current_price custom data before the configured health bound"";",reference_current_price_health_contract,Reference-current-price health output/status literal; it reports observed runtime state and does not configure trading behavior.
1989,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_reference_price_health.rs,string,"""reference_current_price health registered strategies: {}""","""reference_current_price health registered strategies: {}"",",reference_current_price_health_contract,Reference-current-price health output/status literal; it reports observed runtime state and does not configure trading behavior.
1990,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_reference_price_health.rs,string,"""strategy `{}` lists reference_current_price source `{source_id}` without a matching source block""","""strategy `{}` lists reference_current_price source `{source_id}` without a matching source block"",",reference_current_price_health_contract,Reference-current-price health output/status literal; it reports observed runtime state and does not configure trading behavior.
1991,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_reference_price_health.rs,string,"""strategy-free live node exited before reference_current_price custom data was observed""","""strategy-free live node exited before reference_current_price custom data was observed"";",reference_current_price_health_contract,Reference-current-price health output/status literal; it reports observed runtime state and does not configure trading behavior.
1992,no,NO_POLICY_TERM,src/bolt_v3_reference_price_health.rs,string,"""timed_out""","const SOURCE_UPDATE_OBSERVATION_STATUS_TIMED_OUT: &str = ""timed_out"";",reference_current_price_health_contract,Reference-current-price health output/status literal; it reports observed runtime state and does not configure trading behavior.
1993,yes,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_validate.rs,number,1,valid_enabled_sources = valid_enabled_sources.saturating_sub(1);,reference_current_price_validation_diagnostic,Reference-current-price validation diagnostic; interpolated values come from configured TOML.
1994,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_validate.rs,string,"""{context}: reference_current_price.min_valid_sources {} exceeds enabled source count {}""","""{context}: reference_current_price.min_valid_sources {} exceeds enabled source count {}"",",reference_current_price_validation_diagnostic,Reference-current-price validation diagnostic; interpolated values come from configured TOML.
1995,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_validate.rs,string,"""{context}: reference_current_price.source.{source_id} uses the same physical reference feed as reference_current_price.source.{existing_source_id}: provider `{}`, client_id `{}`, identifier `{identifier}`""","""{context}: reference_current_price.source.{source_id} uses the same physical reference feed as reference_current_price.source.{existing_source_id}: provider `{}`, client_id `{}`, identifier `{identifier}`"",",reference_current_price_validation_diagnostic,Reference-current-price validation diagnostic; interpolated values come from configured TOML.
1996,yes,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/strategies/binary_oracle_edge_taker/config.rs,string,"""reference_current_price""","Self::validate_optional_table_field(table, field_prefix, ""reference_current_price"", errors);",strategy_reference_current_price_schema,Strategy runtime config schema key for reference_current_price; values are supplied by validated TOML.
1997,yes,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,string,"""custom-data subscription references unregistered data client {client_id}""","""custom-data subscription references unregistered data client {client_id}""",strategy_free_custom_data_diagnostic,Strategy-free reference health diagnostic for a custom-data subscription whose client id was not registered; the client id comes from validated TOML.
1998,yes,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,number,0,(0..max_targets),strategy_free_probe_sampling_index,Deterministic metadata sampling index arithmetic; source-owned target counts and limits remain TOML-owned.
1999,yes,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,number,0,.unwrap_or(0);,strategy_free_probe_required_count_default,Diagnostic default for a probe with no installed fixed targets yet; subscription limits and required observations remain TOML-owned.
2000,yes,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,number,0,Some(0) => Err(BoltV3LiveNodeError::StrategyFreeReferenceProbeSetup(,strategy_free_probe_fail_closed_boundary,Fail-closed validation boundary rejecting a zero metadata-response target cap; the cap itself is TOML-owned.
2001,yes,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,number,0,"cursor: Cell::new(0),",strategy_free_probe_chunk_walk_index,Initial cursor for deterministic chunk-walk observation bookkeeping; target counts and subscriptions remain TOML-owned.
2002,yes,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,number,1,"Some(min_observed) => min_observed.clamp(1, sampled_len.max(1)),",strategy_free_probe_minimum_observation_floor,Lower bound for a non-zero readiness observation requirement after TOML validation rejects zero metadata target caps.
2003,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,number,1,let last_index = targets.len() - 1;,strategy_free_probe_sampling_index,Last-index arithmetic for deterministic metadata sampling; source-owned target counts and limits remain TOML-owned.
2004,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,number,1,let last_sample = max_targets - 1;,strategy_free_probe_sampling_index,Last-sample arithmetic for deterministic metadata sampling; source-owned target counts and limits remain TOML-owned.
2005,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,number,1,required_live_markets >= 1 && distinct_fired >= required_live_markets,strategy_free_probe_minimum_observation_floor,Readiness succeeds only after at least one configured or sampled market fires; required counts remain TOML-owned.
2006,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,number,2,return vec![targets[targets.len() / 2].clone()];,strategy_free_probe_sampling_index,Median index arithmetic for deterministic metadata sampling; source-owned target counts and limits remain TOML-owned.
2007,yes,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,string,"""book""","DataClientReadinessProbeMarketDataKind::Book => ""book"",",strategy_free_probe_market_data_label,Stable display label for an already parsed readiness probe enum variant; it does not configure a runtime subscription.
2008,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,string,"""book""","self.ensure_strategy_free_data_client_registered(client_id, ""book"")?;",strategy_free_probe_market_data_label,Diagnostic label for an already selected book subscription branch; the selected client and probe kind remain TOML-owned.
2009,yes,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,string,"""clients.<id>.readiness_probe.min_observed_targets={min_observed} exceeds the {} configured readiness_probe.quote_targets""","""clients.<id>.readiness_probe.min_observed_targets={min_observed} exceeds the {} configured readiness_probe.quote_targets"",",strategy_free_probe_fail_closed_diagnostic,Fail-closed diagnostic comparing two TOML-owned readiness probe fields; it does not provide a runtime value.
2010,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,string,"""clients.<id>.readiness_probe.min_observed_targets={min_observed} exceeds the {} source-owned metadata_response target(s) sampled this run""","""clients.<id>.readiness_probe.min_observed_targets={min_observed} exceeds the {} source-owned metadata_response target(s) sampled this run"",",strategy_free_probe_fail_closed_diagnostic,Fail-closed diagnostic comparing a TOML-owned minimum with source-owned metadata targets observed during the probe.
2011,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,string,"""metadata_response produced {metadata_quote_targets} source-owned quote targets, exceeding clients.<id>.readiness_probe.max_metadata_quote_targets={max_quote_targets}; tighten TOML-owned metadata filters or set clients.<id>.readiness_probe.allow_metadata_target_sampling=true before using this client for production readiness""","""metadata_response produced {metadata_quote_targets} source-owned quote targets, exceeding clients.<id>.readiness_probe.max_metadata_quote_targets={max_quote_targets}; tighten TOML-owned metadata filters or set clients.<id>.readiness_probe.allow_metadata_target_sampling=true before using this client for production readiness""",strategy_free_probe_fail_closed_diagnostic,Fail-closed diagnostic for metadata-response fanout beyond the TOML-owned cap; it instructs the operator to tighten TOML policy.
2012,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,string,"""metadata_response readiness probe produced no source-owned instrument targets""","""metadata_response readiness probe produced no source-owned instrument targets""",strategy_free_probe_fail_closed_diagnostic,Fail-closed readiness probe diagnostic when the data client returns no owned targets; it does not configure behavior.
2013,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,string,"""quote""","DataClientReadinessProbeMarketDataKind::Quote => ""quote"",",strategy_free_probe_market_data_label,Stable display label for an already parsed readiness probe enum variant; it does not configure a runtime subscription.
2014,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,string,"""quote""","self.ensure_strategy_free_data_client_registered(client_id, ""quote"")?;",strategy_free_probe_market_data_label,Diagnostic label for an already selected quote subscription branch; the selected client and probe kind remain TOML-owned.
2015,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,string,"""trade""","DataClientReadinessProbeMarketDataKind::Trade => ""trade"",",strategy_free_probe_market_data_label,Stable display label for an already parsed readiness probe enum variant; it does not configure a runtime subscription.
2016,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,string,"""trade""","self.ensure_strategy_free_data_client_registered(client_id, ""trade"")?;",strategy_free_probe_market_data_label,Diagnostic label for an already selected trade subscription branch; the selected client and probe kind remain TOML-owned.
2017,no,POLICY_TERM_CONFIG_OR_STRUCTURAL,src/bolt_v3_live_node.rs,string,"""{market_data_kind} subscription references unregistered data client {client_id}""","""{market_data_kind} subscription references unregistered data client {client_id}""",strategy_free_probe_fail_closed_diagnostic,Fail-closed readiness probe diagnostic for a selected TOML client missing from the registered transport.
